exercise_name,muscle_slug,role,activation_pct
Sled Lying Squat,hamstrings,secondary,45
Sled Lying Squat,calves,secondary,40
Sled One Leg Calf Press On Leg Press,calves,primary,90
Sled One Leg Calf Press On Leg Press,hamstrings,secondary,40
Sled One Leg Calf Press On Leg Press,gluteus_maximus,secondary,38
Sledge Hammer,rectus_abdominis,primary,80
Sledge Hammer,forearms,secondary,45
Sledge Hammer,lateral_deltoid,secondary,40
Smith Back Shrug,trapezius,primary,90
Smith Back Shrug,lateral_deltoid,secondary,40
Smith Behind Neck Press,anterior_deltoid,primary,90
Smith Behind Neck Press,triceps_brachii,secondary,55
Smith Behind Neck Press,trapezius,secondary,45
Smith Bench Press,pectoralis_major,primary,85
Smith Bench Press,triceps_brachii,secondary,50
Smith Bench Press,anterior_deltoid,secondary,48
Smith Bent Knee Good Morning,gluteus_maximus,primary,80
Smith Bent Knee Good Morning,hamstrings,secondary,50
Smith Bent Knee Good Morning,erector_spinae,secondary,55
Smith Bent Over Row,trapezius,primary,80
Smith Bent Over Row,biceps_brachii,secondary,50
Smith Bent Over Row,forearms,secondary,45
Smith Chair Squat,quadriceps,primary,90
Smith Chair Squat,gluteus_maximus,secondary,50
Smith Chair Squat,hamstrings,secondary,40
Smith Chair Squat,calves,secondary,35
Smith Close-grip Bench Press,triceps_brachii,primary,90
Smith Close-grip Bench Press,pectoralis_major,secondary,45
Smith Close-grip Bench Press,anterior_deltoid,secondary,45
Smith Deadlift,gluteus_maximus,primary,85
Smith Deadlift,hamstrings,secondary,50
Smith Deadlift,quadriceps,secondary,45
Smith Deadlift,erector_spinae,secondary,55
Smith Decline Bench Press,pectoralis_major,primary,90
Smith Decline Bench Press,triceps_brachii,secondary,50
Smith Decline Bench Press,anterior_deltoid,secondary,45
Smith Decline Reverse-grip Press,pectoralis_major,primary,85
Smith Decline Reverse-grip Press,triceps_brachii,secondary,50
Smith Decline Reverse-grip Press,posterior_deltoid,secondary,35
Smith Front Squat (clean Grip),gluteus_maximus,primary,80
Smith Front Squat (clean Grip),quadriceps,secondary,55
Smith Front Squat (clean Grip),hamstrings,secondary,42
Smith Front Squat (clean Grip),calves,secondary,38
Smith Front Squat (clean Grip),rectus_abdominis,secondary,52
Smith Full Squat,gluteus_maximus,primary,85
Smith Full Squat,quadriceps,secondary,55
Smith Full Squat,hamstrings,secondary,40
Smith Full Squat,calves,secondary,35
Smith Hack Squat,gluteus_maximus,primary,82
Smith Hack Squat,quadriceps,secondary,58
Smith Hack Squat,hamstrings,secondary,43
Smith Hack Squat,calves,secondary,38
Smith Hip Raise,rectus_abdominis,primary,80
Smith Hip Raise,gluteus_maximus,secondary,55
Smith Hip Raise,hamstrings,secondary,45
Smith Incline Bench Press,pectoralis_major,primary,85
Smith Incline Bench Press,anterior_deltoid,secondary,55
Smith Incline Bench Press,triceps_brachii,secondary,50
Smith Incline Reverse-grip Press,pectoralis_major,primary,90
Smith Incline Reverse-grip Press,triceps_brachii,secondary,50
Smith Incline Reverse-grip Press,posterior_deltoid,secondary,30
Smith Incline Shoulder Raises,serratus_anterior,primary,88
Smith Incline Shoulder Raises,lateral_deltoid,secondary,52
Smith Incline Shoulder Raises,trapezius,secondary,45
Smith Leg Press,gluteus_maximus,primary,85
Smith Leg Press,quadriceps,secondary,55
Smith Leg Press,hamstrings,secondary,45
Smith Leg Press,calves,secondary,35
Smith Low Bar Squat,gluteus_maximus,primary,90
Smith Low Bar Squat,quadriceps,secondary,55
Smith Low Bar Squat,hamstrings,secondary,50
Smith Low Bar Squat,calves,secondary,40
Smith Machine Bicep Curl,biceps_brachii,primary,90
Smith Machine Bicep Curl,forearms,secondary,45
Smith Machine Decline Close Grip Bench Press,triceps_brachii,primary,90
Smith Machine Decline Close Grip Bench Press,pectoralis_major,secondary,50
Smith Machine Decline Close Grip Bench Press,anterior_deltoid,secondary,45
Smith Machine Incline Tricep Extension,triceps_brachii,primary,90
Smith Machine Incline Tricep Extension,lateral_deltoid,secondary,40
Smith Machine Reverse Decline Close Grip Bench Press,pectoralis_major,primary,85
Smith Machine Reverse Decline Close Grip Bench Press,triceps_brachii,secondary,55
Smith Machine Reverse Decline Close Grip Bench Press,posterior_deltoid,secondary,30
Smith Narrow Row,trapezius,primary,85
Smith Narrow Row,biceps_brachii,secondary,55
Smith Narrow Row,posterior_deltoid,secondary,45
Smith One Arm Row,trapezius,primary,85
Smith One Arm Row,biceps_brachii,secondary,45
Smith One Arm Row,forearms,secondary,40
Smith One Leg Floor Calf Raise,calves,primary,90
Smith One Leg Floor Calf Raise,hamstrings,secondary,38
Smith One Leg Floor Calf Raise,gluteus_maximus,secondary,45
Smith Rear Delt Row,posterior_deltoid,primary,90
Smith Rear Delt Row,trapezius,secondary,45
Smith Rear Delt Row,rhomboids,secondary,50
Smith Rear Delt Row,biceps_brachii,secondary,40
Smith Reverse Calf Raises,calves,primary,85
Smith Reverse Calf Raises,hamstrings,secondary,40
Smith Reverse Grip Bent Over Row,trapezius,primary,80
Smith Reverse Grip Bent Over Row,biceps_brachii,secondary,55
Smith Reverse Grip Bent Over Row,forearms,secondary,45
Smith Reverse-grip Press,pectoralis_major,primary,85
Smith Reverse-grip Press,triceps_brachii,secondary,55
Smith Reverse-grip Press,posterior_deltoid,secondary,35
Smith Seated One Leg Calf Raise,calves,primary,85
Smith Seated One Leg Calf Raise,hamstrings,secondary,40
Smith Seated Shoulder Press,anterior_deltoid,primary,85
Smith Seated Shoulder Press,triceps_brachii,secondary,50
Smith Seated Shoulder Press,trapezius,secondary,40
Smith Seated Wrist Curl,forearms,primary,90
Smith Seated Wrist Curl,biceps_brachii,secondary,45
Smith Seated Wrist Curl,brachialis,secondary,40
Smith Shoulder Press,anterior_deltoid,primary,90
Smith Shoulder Press,triceps_brachii,secondary,50
Smith Shoulder Press,trapezius,secondary,45
Smith Shrug,trapezius,primary,88
Smith Shrug,lateral_deltoid,secondary,40
Smith Single Leg Split Squat,quadriceps,primary,85
Smith Single Leg Split Squat,gluteus_maximus,secondary,50
Smith Single Leg Split Squat,hamstrings,secondary,40
Smith Sprint Lunge,gluteus_maximus,primary,85
Smith Sprint Lunge,quadriceps,secondary,55
Smith Sprint Lunge,hamstrings,secondary,45
Smith Sprint Lunge,calves,secondary,40
Smith Squat,gluteus_maximus,primary,85
Smith Squat,quadriceps,secondary,55
Smith Squat,hamstrings,secondary,40
Smith Squat,calves,secondary,35
Smith Standing Back Wrist Curl,forearms,primary,90
Smith Standing Back Wrist Curl,biceps_brachii,secondary,40
Smith Standing Back Wrist Curl,triceps_brachii,secondary,45
Smith Standing Behind Head Military Press,anterior_deltoid,primary,88
Smith Standing Behind Head Military Press,triceps_brachii,secondary,55
Smith Standing Behind Head Military Press,trapezius,secondary,45
Smith Standing Leg Calf Raise,calves,primary,90
Smith Standing Leg Calf Raise,hamstrings,secondary,40
Smith Standing Leg Calf Raise,gluteus_maximus,secondary,40
Smith Standing Military Press,anterior_deltoid,primary,90
Smith Standing Military Press,triceps_brachii,secondary,55
Smith Standing Military Press,trapezius,secondary,45
Smith Sumo Squat,gluteus_maximus,primary,90
Smith Sumo Squat,quadriceps,secondary,55
Smith Sumo Squat,hamstrings,secondary,45
Smith Sumo Squat,calves,secondary,38
Smith Toe Raise,calves,primary,85
Smith Upright Row,lateral_deltoid,primary,85
Smith Upright Row,trapezius,secondary,55
Smith Upright Row,biceps_brachii,secondary,45
Smith Wide Grip Bench Press,pectoralis_major,primary,85
Smith Wide Grip Bench Press,triceps_brachii,secondary,45
Smith Wide Grip Bench Press,anterior_deltoid,secondary,50
Smith Wide Grip Decline Bench Press,pectoralis_major,primary,85
Smith Wide Grip Decline Bench Press,triceps_brachii,secondary,50
Smith Wide Grip Decline Bench Press,anterior_deltoid,secondary,55
Snatch Pull,quadriceps,primary,88
Snatch Pull,hamstrings,secondary,47
Snatch Pull,gluteus_maximus,secondary,52
Snatch Pull,calves,secondary,39
Spell Caster,rectus_abdominis,primary,75
Spell Caster,obliques,secondary,55
Spell Caster,erector_spinae,secondary,45
Sphinx,erector_spinae,primary,80
Sphinx,gluteus_maximus,secondary,45
Sphinx,hamstrings,secondary,40
Spider Crawl Push Up,gluteus_maximus,primary,78
Spider Crawl Push Up,rectus_abdominis,secondary,52
Spider Crawl Push Up,pectoralis_major,secondary,45
Spider Crawl Push Up,anterior_deltoid,secondary,55
Spine Stretch,erector_spinae,primary,80
Spine Stretch,hamstrings,secondary,45
Spine Stretch,gluteus_maximus,secondary,40
Spine Twist,rectus_abdominis,primary,80
Spine Twist,obliques,secondary,55
Spine Twist,erector_spinae,secondary,40
Split Squats,quadriceps,primary,88
Split Squats,gluteus_maximus,secondary,55
Split Squats,hamstrings,secondary,45
Split Squats,calves,secondary,38
Squat Jerk,quadriceps,primary,90
Squat Jerk,gluteus_maximus,secondary,55
Squat Jerk,hamstrings,secondary,45
Squat Jerk,calves,secondary,40
Squat Jerk,rectus_abdominis,secondary,50
Squat On Bosu Ball,quadriceps,primary,85
Squat On Bosu Ball,gluteus_maximus,secondary,55
Squat On Bosu Ball,hamstrings,secondary,50
Squat On Bosu Ball,calves,secondary,58
Squat To Overhead Reach,quadriceps,primary,80
Squat To Overhead Reach,gluteus_maximus,secondary,50
Squat To Overhead Reach,hamstrings,secondary,40
Squat To Overhead Reach,rectus_abdominis,secondary,35
Squat To Overhead Reach With Twist,quadriceps,primary,80
Squat To Overhead Reach With Twist,gluteus_maximus,secondary,55
Squat To Overhead Reach With Twist,hamstrings,secondary,50
Squat To Overhead Reach With Twist,rectus_abdominis,secondary,58
Stability Ball Crunch (full Range Hands Behind Head),rectus_abdominis,primary,90
Stability Ball Crunch (full Range Hands Behind Head),hip_flexors,secondary,45
Stalder Press,triceps_brachii,primary,90
Stalder Press,anterior_deltoid,secondary,55
Stalder Press,rectus_abdominis,secondary,50
Standing Archer,trapezius,primary,80
Standing Archer,lateral_deltoid,secondary,45
Standing Archer,biceps_brachii,secondary,50
Standing Archer,forearms,secondary,40
Standing Behind Neck Press,anterior_deltoid,primary,85
Standing Behind Neck Press,triceps_brachii,secondary,50
Standing Behind Neck Press,trapezius,secondary,45
Standing Calf Raise (on A Staircase),calves,primary,90
Standing Calves,calves,primary,90
Standing Calves,hamstrings,secondary,40
Standing Calves,gluteus_maximus,secondary,40
Standing Calves Calf Stretch,calves,primary,70
Standing Calves Calf Stretch,hamstrings,secondary,35
Standing Calves Calf Stretch,gluteus_maximus,secondary,30
Standing Hamstring And Calf Stretch With Strap,hamstrings,primary,80
Standing Hamstring And Calf Stretch With Strap,calves,secondary,45
Standing Lateral Stretch,latissimus_dorsi,primary,70
Standing Lateral Stretch,lateral_deltoid,secondary,45
Standing Lateral Stretch,obliques,secondary,55
Standing Pelvic Tilt,erector_spinae,primary,80
Standing Pelvic Tilt,rectus_abdominis,secondary,45
Standing Single Leg Curl,hamstrings,primary,85
Standing Single Leg Curl,gluteus_maximus,secondary,45
Standing Wheel Rollerout,rectus_abdominis,primary,90
Standing Wheel Rollerout,erector_spinae,secondary,45
Standing Wheel Rollerout,lateral_deltoid,secondary,40
Straddle Maltese,rectus_abdominis,primary,90
Straddle Maltese,lateral_deltoid,secondary,50
Straddle Maltese,pectoralis_major,secondary,45
Straddle Planche,rectus_abdominis,primary,85
Straddle Planche,lateral_deltoid,secondary,50
Straddle Planche,triceps_brachii,secondary,55
Straddle Planche,pectoralis_major,secondary,45
Straight Leg Outer Hip Abductor,gluteus_medius,primary,85
Straight Leg Outer Hip Abductor,gluteus_maximus,secondary,45
Straight Leg Outer Hip Abductor,hamstrings,secondary,38
Superman Push-up,pectoralis_major,primary,85
Superman Push-up,rectus_abdominis,secondary,55
Superman Push-up,anterior_deltoid,secondary,50
Suspended Abdominal Fallout,rectus_abdominis,primary,85
Suspended Abdominal Fallout,obliques,secondary,50
Suspended Abdominal Fallout,hip_flexors,secondary,45
Suspended Push-up,pectoralis_major,primary,85
Suspended Push-up,triceps_brachii,secondary,50
Suspended Push-up,anterior_deltoid,secondary,50
Suspended Push-up,rectus_abdominis,secondary,55
Suspended Reverse Crunch,rectus_abdominis,primary,85
Suspended Reverse Crunch,hip_flexors,secondary,45
Suspended Row,trapezius,primary,85
Suspended Row,biceps_brachii,secondary,50
Suspended Row,lateral_deltoid,secondary,40
Suspended Split Squat,quadriceps,primary,88
Suspended Split Squat,gluteus_maximus,secondary,52
Suspended Split Squat,hamstrings,secondary,45
Suspended Split Squat,calves,secondary,48
Swimmer Kicks V. 2 (male),gluteus_maximus,primary,85
Swimmer Kicks V. 2 (male),hamstrings,secondary,45
Swimmer Kicks V. 2 (male),quadriceps,secondary,40
Swimmer Kicks V. 2 (male),calves,secondary,55
Three Bench Dip,triceps_brachii,primary,90
Three Bench Dip,pectoralis_major,secondary,45
Three Bench Dip,anterior_deltoid,secondary,40
Tire Flip,gluteus_maximus,primary,90
Tire Flip,hamstrings,secondary,55
Tire Flip,quadriceps,secondary,58
Tire Flip,rectus_abdominis,secondary,50
Trap Bar Deadlift,gluteus_maximus,primary,88
Trap Bar Deadlift,hamstrings,secondary,55
Trap Bar Deadlift,quadriceps,secondary,50
Trap Bar Deadlift,erector_spinae,secondary,58
Triceps Dip,triceps_brachii,primary,90
Triceps Dip,pectoralis_major,secondary,45
Triceps Dip,anterior_deltoid,secondary,45
Triceps Dip (bench Leg),triceps_brachii,primary,85
Triceps Dip (bench Leg),pectoralis_major,secondary,45
Triceps Dip (bench Leg),anterior_deltoid,secondary,45
Triceps Dip (between Benches),triceps_brachii,primary,90
Triceps Dip (between Benches),pectoralis_major,secondary,45
Triceps Dip (between Benches),anterior_deltoid,secondary,40
Triceps Dips Floor,triceps_brachii,primary,85
Triceps Dips Floor,pectoralis_major,secondary,45
Triceps Dips Floor,anterior_deltoid,secondary,50
Triceps Press,triceps_brachii,primary,88
Triceps Press,anterior_deltoid,secondary,45
Triceps Stretch,triceps_brachii,primary,75
Triceps Stretch,lateral_deltoid,secondary,40
Tuck Crunch,rectus_abdominis,primary,80
Tuck Crunch,hip_flexors,secondary,55
Twin Handle Parallel Grip Lat Pulldown,latissimus_dorsi,primary,90
Twin Handle Parallel Grip Lat Pulldown,biceps_brachii,secondary,50
Twin Handle Parallel Grip Lat Pulldown,rhomboids,secondary,40
Twin Handle Parallel Grip Lat Pulldown,posterior_deltoid,secondary,40
Twist Hip Lift,gluteus_maximus,primary,90
Twist Hip Lift,obliques,secondary,55
Twist Hip Lift,hamstrings,secondary,45
Twisted Leg Raise,rectus_abdominis,primary,85
Twisted Leg Raise,obliques,secondary,55
Twisted Leg Raise,hip_flexors,secondary,45
Twisted Leg Raise (female),rectus_abdominis,primary,83
Twisted Leg Raise (female),obliques,secondary,52
Twisted Leg Raise (female),hip_flexors,secondary,55
Two Toe Touch (male),erector_spinae,primary,80
Two Toe Touch (male),hamstrings,secondary,45
Two Toe Touch (male),gluteus_maximus,secondary,35
Upper Back Stretch,trapezius,primary,75
Upper Back Stretch,lateral_deltoid,secondary,40
Upward Facing Dog,erector_spinae,primary,80
Upward Facing Dog,lateral_deltoid,secondary,40
Upward Facing Dog,pectoralis_major,secondary,45
V-sit On Floor,rectus_abdominis,primary,85
V-sit On Floor,hip_flexors,secondary,55
Vertical Leg Raise (on Parallel Bars),rectus_abdominis,primary,85
Vertical Leg Raise (on Parallel Bars),hip_flexors,secondary,50
Walking Lunge,gluteus_maximus,primary,85
Walking Lunge,quadriceps,secondary,55
Walking Lunge,hamstrings,secondary,45
Walking Lunge,calves,secondary,40
Weighted Bench Dip,triceps_brachii,primary,90
Weighted Bench Dip,pectoralis_major,secondary,45
Weighted Bench Dip,anterior_deltoid,secondary,40
Weighted Close Grip Chin-up On Dip Cage,latissimus_dorsi,primary,90
Weighted Close Grip Chin-up On Dip Cage,biceps_brachii,secondary,55
Weighted Close Grip Chin-up On Dip Cage,forearms,secondary,45
Weighted Cossack Squats (male),gluteus_maximus,primary,85
Weighted Cossack Squats (male),quadriceps,secondary,55
Weighted Cossack Squats (male),hamstrings,secondary,45
Weighted Cossack Squats (male),calves,secondary,35
Weighted Crunch,rectus_abdominis,primary,85
Weighted Crunch,obliques,secondary,45
Weighted Decline Sit-up,rectus_abdominis,primary,90
Weighted Decline Sit-up,hip_flexors,secondary,55
Weighted Decline Sit-up,erector_spinae,secondary,45
Weighted Donkey Calf Raise,calves,primary,85
Weighted Donkey Calf Raise,hamstrings,secondary,40
Weighted Donkey Calf Raise,gluteus_maximus,secondary,45
Weighted Drop Push Up,pectoralis_major,primary,90
Weighted Drop Push Up,triceps_brachii,secondary,55
Weighted Drop Push Up,anterior_deltoid,secondary,50
Weighted Front Plank,rectus_abdominis,primary,90
Weighted Front Plank,anterior_deltoid,secondary,50
Weighted Front Plank,erector_spinae,secondary,45
Weighted Front Raise,anterior_deltoid,primary,85
Weighted Front Raise,biceps_brachii,secondary,40
Weighted Front Raise,forearms,secondary,45
Weighted Hanging Leg-hip Raise,rectus_abdominis,primary,85
Weighted Hanging Leg-hip Raise,hip_flexors,secondary,55
Weighted Hanging Leg-hip Raise,erector_spinae,secondary,40
Weighted Hyperextension (on Stability Ball),erector_spinae,primary,85
Weighted Hyperextension (on Stability Ball),gluteus_maximus,secondary,50
Weighted Hyperextension (on Stability Ball),hamstrings,secondary,45
Weighted Kneeling Step With Swing,lateral_deltoid,primary,85
Weighted Kneeling Step With Swing,triceps_brachii,secondary,45
Weighted Kneeling Step With Swing,rectus_abdominis,secondary,55
Weighted Lunge With Swing,gluteus_maximus,primary,92
Weighted Lunge With Swing,quadriceps,secondary,55
Weighted Lunge With Swing,hamstrings,secondary,50
Weighted Lunge With Swing,calves,secondary,40
Weighted Muscle Up,latissimus_dorsi,primary,90
Weighted Muscle Up,biceps_brachii,secondary,50
Weighted Muscle Up,triceps_brachii,secondary,55
Weighted Muscle Up,lateral_deltoid,secondary,40
Weighted Muscle Up,pectoralis_major,secondary,45
